date,walk_forward,YB_RSI_70_60_50,YB_Consensus_80_60_40,YB_HybridAND_80_60_40,YB_MDD_AND_60_40_20,GB_intraday_opt,bench
2021-04-14,170915.72787645177,173219.70946756576,190043.17002818987,190043.17002818972,169145.0774820561,150017.04266051322,342157.6763485477
2021-04-15,175224.3568456577,177586.4197026173,195540.57119038122,195540.57119038104,172785.2537358847,155223.73681056654,360580.91286307055
2021-04-16,175266.1918089319,177628.81861039472,195593.87439596007,195593.87439595992,172820.64740826568,155305.98972312437,354522.82157676347
2021-04-19,174348.51492417027,176698.77123945637,194569.76372474848,194569.76372474834,171915.775158237,145581.75438941532,327468.8796680498
2021-04-20,175809.6977791068,178179.65116054853,196200.41714882437,196200.41714882423,173356.56966838002,143799.23872221017,312033.1950207469
2021-04-21,182836.85256535478,185301.5335383797,205162.90470763922,205162.90470763904,179295.80053803133,151819.5971291616,338091.28630705393
2021-04-22,182184.68183603237,184640.57140423288,204333.5937221729,204333.59372217278,178742.41228970056,150312.92575125338,314854.7717842323
2021-04-23,185770.13044716997,188274.35265098326,208995.51656609497,208995.51656609483,181699.7662002163,150312.92575125338,333443.98340248957
2021-04-26,190188.36327117032,192752.14422489054,214676.1150128212,214676.11501282104,185403.91030986738,150312.92575125338,350041.4937759336
2021-04-27,191097.6540342392,193673.6924273719,215845.0568510426,215845.05685104252,186166.33641492925,150312.92575125338,342489.6265560166
2021-04-28,191097.6540342392,193673.6924273719,215845.0568510426,215845.05685104252,186166.33641492925,150312.92575125338,327053.94190871366
2021-04-29,188234.0230991589,190771.4591176585,212610.58186438438,212610.5818643843,183376.60211535048,150312.92575125338,334688.7966804979
2021-04-30,184559.52728722498,187047.4302942662,207319.74184140647,207319.74184140642,180780.6017648776,141970.93455320373,306224.0663900415
2021-05-03,187000.1700884375,189520.97349706464,210501.4861373079,210501.4861373078,182791.67061779043,144887.18720515518,295601.6597510373
2021-05-04,185961.2804373586,188468.07938506792,209332.03364225742,209332.03364225727,181776.16151521346,144887.18720515518,281327.8008298755
2021-05-05,179270.5734650817,181687.18021171514,201127.29757640188,201127.29757640176,175820.58863188582,139803.03234565302,285892.1161825726
2021-05-06,180511.2697181854,182944.60132310327,202711.5496693071,202711.549669307,176867.85049522648,141177.12634944875,293526.97095435683
2021-05-07,181984.00970166587,184437.19416537328,204596.10941247398,204596.1094124739,178108.37940171803,144930.41363804817,306473.0290456431
2021-05-10,181693.75418349542,184143.02593899923,203649.95172028223,203649.95172028214,178363.44796036126,140611.64144687558,264564.3153526971
2021-05-11,185147.13229108136,187642.95634277168,207520.64220186867,207520.64220186858,181753.5283136892,140611.64144687558,266224.0663900415
2021-05-12,185147.13229108136,187642.95634277168,207520.64220186867,207520.64220186858,181753.5283136892,140611.64144687558,233112.03319502072
2021-05-13,185147.13229108136,187642.95634277168,207520.64220186867,207520.64220186858,181753.5283136892,140611.64144687558,242821.57676348547
2021-05-14,188910.9418640826,191457.50289636795,212341.93938967527,212341.93938967513,184920.51847055374,144292.95362030924,264647.3029045643
2021-05-17,186773.93501328054,189291.68872335216,209604.5147351437,209604.5147351436,183122.37232889183,139649.46658533256,258008.2987551867
2021-05-18,186773.93501328054,189291.68872335216,209604.5147351437,209604.5147351436,183122.37232889183,139649.46658533256,251369.29460580912
2021-05-19,186773.93501328054,189291.68872335216,209604.5147351437,209604.5147351436,183122.37232889183,149887.52566929028,266141.0788381743
2021-05-20,191303.4233851617,193882.23559438746,216382.05723766415,216382.057237664,187563.30599576578,152016.3495109055,287136.9294605809
2021-05-21,192441.60586098948,195035.76102024224,218085.1370277427,218085.13702774257,188679.23619824258,152016.3495109055,283153.5269709543
2021-05-24,195488.90108467898,198124.13445355764,222689.61461943606,222689.61461943592,191666.954642515,155278.08509194295,302738.5892116182
2021-05-25,196827.6176631143,199480.89722581467,224712.42174331262,224712.42174331244,192979.49836389493,157738.14361235895,306473.0290456431
2021-05-26,195440.89941649864,198075.48571233609,222601.52003705583,222601.52003705566,191619.8914409377,156943.34815352617,308215.76763485477
2021-05-27,195375.93819895273,198009.64880329458,222497.6688511259,222497.66885112572,191556.2002611939,157411.77853805653,313195.02074688795
2021-05-28,196056.2435737765,198699.12484415012,223529.89452661952,223529.89452661935,192223.20518421472,159031.83109018745,321576.76348547713
2021-06-01,191728.9444495404,194313.49277627358,216935.24574412595,216935.24574412577,187980.50782202388,156596.0806469785,317759.33609958505
2021-06-02,192522.71040111943,195117.95886740563,218130.39833127864,218130.39833127856,188758.75508718277,157000.3616852975,325311.20331950206
2021-06-03,190457.79114062962,193025.20404126943,215015.98647439922,215015.9864743991,186734.2064604077,149648.6130044948,307551.867219917
2021-06-04,193434.21930193724,196041.75510862042,219496.27671572415,219496.27671572397,189652.4433435489,152440.94360672432,329543.5684647303
2021-06-07,192729.04563281807,195327.07554339463,218434.8088969256,218434.80889692542,188961.05631899546,152440.94360672432,322738.58921161824
2021-06-08,192729.04563281807,195327.07554339463,218434.8088969256,218434.80889692542,188961.05631899546,145764.84088764637,316431.53526970954
2021-06-09,192729.04563281807,195327.07554339463,218434.8088969256,218434.80889692542,188961.05631899546,147283.38997702225,312697.09543568466
2021-06-10,194392.20323128352,197293.58242672883,220948.1232825417,220948.12328254155,190591.69800872673,150410.02319549926,323402.489626556
2021-06-11,194471.49240548493,197387.33343804898,221067.94272859287,221067.94272859278,190669.43702342774,150590.7094932981,327551.867219917
2021-06-14,196431.36266941464,199708.1319978408,224038.48599881853,224038.4859988184,192590.99043591082,154555.73815315816,341576.76348547713
2021-06-15,192037.33208904858,194499.93917157748,217365.8266346659,217365.82663466586,188282.86626481,148241.2156085882,332448.132780083
2021-06-16,191395.352782493,194039.95853878753,217065.75664669697,217065.75664669691,187653.438108284,149668.11717997404,325062.2406639004
2021-06-17,195016.34207152642,198176.26987906866,222213.40701796478,222213.4070179647,191203.63449268934,152786.5082458732,334024.8962655601
2021-06-18,192645.01222834922,195528.67097535843,218979.23158620574,218979.23158620563,188878.66582708817,149053.5898520267,309792.5311203319
2021-06-21,191873.76941691988,194730.5942544665,218068.3151608462,218068.3151608461,188122.50135874035,149053.5898520267,316265.56016597507
2021-06-22,191371.4493792368,194135.5386250164,217306.37736306363,217306.3773630635,187630.0020334875,150113.72250009986,320165.9751037344
2021-06-23,190785.75486575052,193442.36803880215,216419.64250003704,216419.64250003692,187055.75826247098,150138.49091497326,323734.4398340249
2021-06-24,194823.59787848082,198224.21596594003,222540.70203260786,222540.7020326077,191014.65858510026,156776.25272237608,340829.87551867217
2021-06-25,194925.4766779929,198344.98683377434,222695.4496928677,222695.44969286755,191114.54558194132,157024.42531137177,337344.3983402489
2021-06-28,199039.49165459548,203228.8701703902,228962.27146066335,228962.27146066327,195148.1286526117,163639.0422117292,362240.6639004149
2021-06-29,200134.07189721402,204534.05345410763,230644.44020713482,230644.44020713467,196221.30907641325,162226.43831777186,370124.4813278008
2021-06-30,199780.62950119848,204113.2020952769,230102.79172509725,230102.7917250971,195874.77672951284,162226.43831777186,369626.5560165975
2021-07-01,199780.62950119848,204113.2020952769,230102.79172509725,230102.7917250971,195874.77672951284,162226.43831777186,353029.04564315354
2021-07-02,199780.62950119848,204113.2020952769,230102.79172509725,230102.7917250971,195874.77672951284,162226.43831777186,359253.112033195
2021-07-06,199780.62950119848,204113.2020952769,230102.79172509725,230102.7917250971,195874.77672951284,158358.96601343076,356763.4854771784
2021-07-07,199911.35019178118,204246.7576797275,230253.35284763656,230253.35284763644,196002.94173803114,161205.58783217173,342074.6887966805
2021-07-08,202511.93728890113,206903.74279908626,233248.6500026492,233248.65000264908,198552.68551592313,163097.12050385663,330290.4564315352
2021-07-09,205261.04965588255,210180.59610464875,237470.4702527759,237470.47025277582,201248.05078947986,168139.68690170246,346639.0041493776
2021-07-12,207261.49508652897,212569.78348481393,240554.72505914394,240554.72505914385,203209.38609543897,171387.2343356954,359585.06224066386
2021-07-13,206381.69889606346,211518.34175273613,239196.5254641153,239196.5254641152,202346.79054348197,166848.9486882653,353775.9336099585
2021-07-14,200984.72983988465,205065.1648968426,230856.40452522362,230856.40452522357,197055.33605395263,163657.69025751436,350041.4937759336
2021-07-15,199579.72252496003,203425.39084292858,228776.11631478928,228776.11631478928,195677.7976269224,162006.70237284605,327302.9045643153
2021-07-16,199913.1290656187,203765.22173849767,229158.29669143705,229158.29669143705,196004.68583362555,162006.70237284605,304979.2531120332
2021-07-19,205152.1350557739,209705.06010540616,236512.9932445635,236512.99324456358,201141.2655469259,162006.70237284605,305560.16597510374
2021-07-20,207622.03574720304,212649.7936673435,240307.64145277205,240307.64145277202,203562.87793089755,164638.8309137204,318174.2738589212
2021-07-21,216185.70640296463,222885.52952033962,253530.7639168605,253530.76391686057,211959.1227613921,175652.46903626327,347136.92946058087
2021-07-22,212218.65826411234,218129.18148573456,247367.20483141136,247367.20483141142,208069.63322272658,171391.47795770576,338008.29875518667
2021-07-23,214207.7509967669,220518.8573929918,250470.10487667416,250470.10487667416,210019.83778397847,171391.47795770576,344481.32780082984
2021-07-26,214856.22477756953,221297.70010968889,251481.10654915715,251481.10654915715,210655.63344318123,173104.76008046264,343900.41493775934
2021-07-27,212379.58114466953,218569.69767730802,248179.96229605062,248179.96229605068,208227.40994701922,170286.49068946124,324730.2904564315
2021-07-28,214604.74460219598,221399.8859047592,252006.91160358448,252006.91160358462,210409.06988330968,170286.49068946124,341161.82572614105
2021-07-29,219539.64585833455,227339.78057044212,259734.09264647905,259734.09264647914,215247.4903254804,170286.49068946124,360580.91286307055
2021-07-30,222317.46935136183,230695.36264939766,264115.03578334034,264115.0357833404,217971.0054022384,170286.49068946124,367966.80497925315
2021-08-02,221520.8248404066,229723.22047747165,262833.070116453,262833.070116453,217189.93585557738,167912.4211712585,375020.74688796676
2021-08-03,221542.5456712118,229749.83406973,262868.30788178515,262868.3078817852,217211.23202875975,168539.2819576469,381244.81327800825
2021-08-04,224043.10347078362,232775.6696308328,266825.4702574267,266825.47025742684,219662.90215270154,172081.4942950582,394937.7593360996
2021-08-05,224834.4121617944,233733.2049952697,268077.7283102127,268077.72831021284,220438.74019847633,174066.83321296822,391452.28215767635
2021-08-06,223406.18230107284,232000.98706560416,265807.15882525605,265807.15882525616,219038.4332428634,173139.23245297902,386970.95435684646
2021-08-09,224085.05112464944,232824.34805281687,266886.41005609283,266886.4100560929,219704.0297002311,169911.4639506443,382572.61410788377
2021-08-10,222603.5648514036,231285.0839475741,265121.952538603,265121.9525386031,218251.5075326697,170503.58550886528,368796.68049792526
2021-08-11,218175.43506996313,226684.25750117435,259848.02795193472,259848.02795193484,213909.95082402116,170503.58550886528,365975.1037344398
2021-08-12,219117.0681833057,227662.6142216187,260969.5176717918,260969.5176717919,214833.17434322613,170503.58550886528,353526.97095435683
2021-08-13,219525.96281952085,228158.2626271006,261618.84506483853,261618.84506483874,215234.0747997644,171681.81048910719,360746.88796680496
2021-08-16,218615.45967480066,227054.58116029506,260172.96003490858,260172.96003490876,214341.37263625202,168282.0689751544,356929.4605809128
2021-08-17,216379.01709443016,224731.80611899451,257511.3830039491,257511.38300394922,212148.65409195583,163877.92000172075,336016.59751037345
2021-08-18,209396.9508400005,216241.99579264305,246364.4156784957,246364.41567849586,205303.09217681095,163877.92000172075,320912.86307053943
2021-08-19,210380.29471533062,217411.08696910366,247866.03245228514,247866.03245228523,206267.2109830712,167264.74376270387,328713.69294605806
2021-08-20,210328.06149438408,217346.48353730483,247779.74491022254,247779.74491022262,206215.9989585806,167092.3827429531,335352.69709543564
2021-08-23,218176.4554081053,226823.8989109291,260147.8021456269,260147.80214562704,213910.9512138301,178350.2819250945,362323.6514522821
2021-08-24,218616.61414527724,227355.79899400103,260842.4301546706,260842.4301546707,214342.50453601332,179504.7985146449,362406.63900414936
2021-08-25,218166.19908248633,226809.3085559642,260125.87979844701,260125.8797984471,213900.89540663947,180462.04625188134,371120.3319502074
2021-08-26,215962.65723391707,224137.34192358525,256624.5333166893,256624.53331668934,211740.43436154074,178491.11050041183,370871.3692946058
2021-08-27,221402.21227124726,230726.00546936717,265248.85900914675,265248.85900914675,217073.64224613475,187093.97704728367,392946.0580912863
2021-08-30,219580.55118785848,228506.8002016282,262327.3540957546,262327.35409575474,215287.5959268469,188869.47072460776,395767.6348547718
2021-08-31,219434.2206243447,228328.80727681043,262093.3861736361,262093.3861736362,215144.1262294667,188869.47072460776,386224.06639004144
2021-09-01,219434.2206243447,228328.80727681043,262093.3861736361,262093.3861736362,215144.1262294667,188869.47072460776,381078.83817427384
2021-09-02,219434.2206243447,228328.80727681043,262093.3861736361,262093.3861736362,215144.1262294667,188869.47072460776,384149.37759336096
2021-09-03,220441.61242759504,229551.73715050626,263697.6982580879,263697.69825808797,216131.82280962798,192146.02466603418,392033.19502074685
2021-09-07,220563.60626725727,229699.83237070605,263891.978368932,263891.97836893203,216251.4315833408,192470.41258087798,387634.8547717842
2021-09-08,220563.60626725727,229699.83237070605,263891.978368932,263891.97836893203,216251.4315833408,192470.41258087798,372863.0705394191
2021-09-09,220140.9555187358,229186.31486124612,263217.74116317224,263217.7411631723,215837.0439562325,191916.5863792795,377427.3858921161
2021-09-10,221111.12592086525,230359.12965737862,264749.8286786609,264749.82867866097,216788.24684002134,194710.3980037236,386390.04149377596
