date,t2ge_bm90,t2ge_baseline,t1_bm60,t1_baseline,bench,longbyungi,yangbyungi,goldenbyungi
2020-10-28,313978.47,313978.47,250270.24,250270.24,16.1,236933.32,174910.08,199773.0
2020-10-29,325873.56,325873.56,259751.74,259751.74,17.42,249719.02,181536.55,199773.0
2020-10-30,311410.75,311410.75,259751.74,259751.74,16.6,234049.23,173479.66,199773.0
2020-11-02,310752.31,310752.31,259202.53,259202.53,16.88,234081.57,173112.86,199773.0
2020-11-03,316987.46,316987.46,261988.2,261988.2,17.86,243457.88,176586.31,201919.98
2020-11-04,328624.66,328624.66,273168.59,273168.59,19.74,264658.1,183069.13,210536.95
2020-11-05,328624.66,328624.66,304062.21,304062.21,22.34,294589.23,183069.13,210536.95
2020-11-06,338988.47,338988.47,313651.39,313651.39,23.43,303879.66,187619.47,210536.95
2020-11-09,331288.58,331288.58,306527.03,306527.03,22.65,296977.25,194906.48,187749.43
2020-11-10,331288.58,331288.58,306527.03,306527.03,20.57,296977.25,195210.09,182206.5
2020-11-11,345655.1,345655.1,319819.74,319819.74,22.82,309855.84,197557.9,182206.5
2020-11-12,345664.04,345664.04,319828.01,319828.01,21.93,309863.85,197582.52,182206.5
2020-11-13,341467.71,341467.71,315945.33,315945.33,22.74,306102.13,195900.07,179700.76
2020-11-16,360957.47,360957.47,333978.37,333978.37,24.44,323573.36,202937.57,190696.6
2020-11-17,356518.88,356518.88,329871.53,329871.53,23.82,319594.47,201194.57,188351.66
2020-11-18,340845.05,340845.05,315369.21,315369.21,23.27,305543.97,194999.56,180996.9
2020-11-19,351516.81,351516.81,325243.33,325243.33,24.4,315110.45,199406.82,187087.97
2020-11-20,339782.58,339782.58,314386.15,314386.15,23.98,304591.53,194758.94,180354.5
2020-11-23,349661.84,349661.84,323527.01,323527.01,25.09,313447.61,198119.02,186341.95
2020-11-24,356466.17,356466.17,329822.76,329822.76,25.47,319547.21,200847.97,189968.11
2020-11-25,348410.24,348410.24,322368.95,322368.95,25.19,312325.63,197667.21,186094.46
2020-11-27,354785.6,354785.6,328267.8,328267.8,26.08,318040.7,199501.95,190582.34
2020-11-30,362596.28,362596.28,335494.68,335494.68,27.1,325042.43,202423.36,196037.44
2020-12-01,375054.66,375054.66,347021.89,347021.89,28.5,336210.51,207341.39,202386.84
2020-12-02,371731.87,371731.87,343947.46,343947.46,28.72,333231.86,206094.53,200228.17
2020-12-03,366125.44,366125.44,338760.06,338760.06,28.76,328206.08,203960.37,195188.56
2020-12-04,390027.05,390027.05,360875.19,360875.19,31.15,349632.22,212740.94,209151.81
2020-12-07,388905.84,388905.84,359837.78,359837.78,31.58,348627.13,212344.12,210181.62
2020-12-08,386989.21,386989.21,358064.41,358064.41,31.95,346909.01,211836.07,211259.4
2020-12-09,383997.89,383997.89,355296.67,355296.67,29.15,344227.49,212171.24,190571.03
2020-12-10,384737.55,384737.55,355981.05,355981.05,29.13,344890.55,214634.54,186947.1
2020-12-11,366326.94,366326.94,338946.5,338946.5,28.2,328386.71,207434.3,182690.71
2020-12-14,373076.81,373076.81,345191.87,345191.87,29.2,334437.51,209133.36,186293.41
2020-12-15,386546.77,386546.77,357655.04,357655.04,30.45,346512.39,213105.04,192539.42
2020-12-16,386546.77,386546.77,357655.04,357655.04,30.37,346512.39,213105.04,194018.41
2020-12-17,386546.77,386546.77,357655.04,357655.04,30.56,346512.39,213105.04,194018.41
2020-12-18,386546.77,386546.77,357655.04,357655.04,30.17,346512.39,213105.04,194018.41
2020-12-21,388391.54,388391.54,359361.93,359361.93,29.57,348166.1,213839.46,195439.86
2020-12-22,389767.53,389767.53,360635.07,360635.07,29.48,349399.58,214393.11,196132.26
2020-12-23,389767.53,389767.53,360635.07,360635.07,28.82,349399.58,214393.11,196132.26
2020-12-24,389600.2,389600.2,360480.25,360480.25,29.62,349249.58,214351.19,197264.32
2020-12-28,402411.21,402411.21,372333.72,372333.72,29.49,360733.76,219307.89,203750.86
2020-12-29,402411.21,402411.21,372333.72,372333.72,29.26,360733.76,219307.89,203750.86
2020-12-30,410680.18,410680.18,379984.64,379984.64,30.76,368146.32,222485.93,208266.48
2020-12-31,410464.57,410464.57,379785.15,379785.15,31.1,367953.04,222427.15,208157.14
2021-01-04,391296.79,391296.79,362050.02,362050.02,30.67,350770.45,215152.64,199835.73
2021-01-05,407697.34,407697.34,377224.74,377224.74,32.49,365472.4,221850.0,205071.42
2021-01-06,397781.08,397781.08,368049.66,368049.66,32.23,356583.17,218058.3,198842.94
2021-01-07,435422.49,435422.49,402877.63,402877.63,35.87,390326.08,232467.48,207344.7
2021-01-08,454943.34,454943.34,420939.43,420939.43,35.88,407825.17,237564.85,216640.37
2021-01-11,474988.83,474988.83,439486.66,439486.66,37.09,425794.57,246948.31,224271.69
2021-01-12,475487.58,475487.58,439948.13,439948.13,37.75,426241.66,247194.82,223513.69
2021-01-13,486032.44,486032.44,449704.84,449704.84,37.87,435694.4,250081.39,228470.55
2021-01-14,492482.47,492482.47,455672.77,455672.77,40.34,441476.4,252431.15,232703.84
2021-01-15,490234.26,490234.26,453592.6,453592.6,37.9,439461.04,251246.75,231641.54
2021-01-19,508595.18,508595.18,470581.16,470581.16,41.64,455920.33,254528.31,231641.54
2021-01-20,526712.62,526712.62,487344.45,487344.45,41.33,472161.36,260972.92,231641.54
2021-01-21,527049.84,527049.84,487656.47,487656.47,43.09,472463.66,261117.31,231754.02
2021-01-22,513281.08,513281.08,474916.82,474916.82,40.79,460120.91,256367.84,225699.63
2021-01-25,513281.08,513281.08,474916.82,474916.82,40.93,460120.91,252523.96,225699.63
2021-01-26,513281.08,513281.08,474916.82,474916.82,39.13,460120.91,252358.57,225699.63
2021-01-27,513281.08,513281.08,474916.82,474916.82,33.02,460120.91,252358.57,225699.63
2021-01-28,513281.08,513281.08,467500.89,467500.89,35.0,452936.02,252358.57,225699.63
2021-01-29,513190.49,513190.49,471641.17,471641.17,33.4,456947.31,252314.03,225699.63
2021-02-01,503110.88,503110.88,492723.08,492723.08,37.24,477372.42,247358.31,234447.64
2021-02-02,528195.44,528195.44,517289.72,517289.72,39.05,501173.69,247358.31,246136.95
2021-02-03,528195.44,528195.44,517289.72,517289.72,36.62,501173.69,248339.64,246136.95
2021-02-04,537755.51,537755.51,526652.4,526652.4,37.61,510244.68,252026.73,246136.95
2021-02-05,547584.47,547584.47,536278.42,536278.42,36.69,519570.8,255295.78,246136.95
2021-02-08,577012.18,577012.18,565098.53,565098.53,40.11,547493.03,264927.93,260233.92
2021-02-09,560727.75,560727.75,549150.33,549150.33,39.63,532041.69,259669.51,256901.17
2021-02-10,555955.99,555955.99,544477.1,544477.1,39.95,527514.05,257042.65,249835.15
2021-02-11,603885.77,603885.77,591417.26,591417.26,44.12,572991.8,271446.01,270595.79
2021-02-12,616567.21,616567.21,603836.86,603836.86,45.8,585024.48,275474.56,266995.45
2021-02-16,636757.35,636757.35,623610.14,623610.14,46.5,604181.73,281883.8,266995.45
2021-02-17,636757.35,636757.35,623610.14,623610.14,43.99,604181.73,278333.61,257293.42
2021-02-18,633646.82,633646.82,620563.83,620563.83,42.66,601230.32,280670.4,246614.12
2021-02-19,668071.99,668071.99,654278.22,654278.22,45.73,633894.35,289225.57,249832.8
2021-02-22,590163.2,590163.2,577978.03,577978.03,40.69,559971.27,264061.12,240177.16
2021-02-23,580449.81,580449.81,589050.84,589050.84,39.86,570699.11,259714.98,240177.16
2021-02-24,622809.14,622809.14,635464.5,635464.5,43.72,615666.77,278668.13,259709.77
2021-02-25,549746.09,549746.09,560916.83,560916.83,36.18,543441.61,245211.8,249695.91
2021-02-26,558686.41,558686.41,560916.83,560916.83,38.65,544966.68,249199.59,249695.91
2021-03-01,578045.95,578045.95,560916.83,560916.83,42.43,588422.32,257834.82,249695.91
2021-03-02,585177.4,585177.4,560916.83,560916.83,38.55,595681.79,262153.92,249695.91
2021-03-03,585177.4,585177.4,560916.83,560916.83,34.98,595681.79,265141.94,249695.91
2021-03-04,602998.84,602998.84,560916.83,560916.83,29.9,595681.79,273216.78,249695.91
2021-03-05,584696.37,584696.37,560916.83,560916.83,32.74,595843.69,264923.99,249695.91
2021-03-08,607196.65,607196.65,560916.83,560916.83,27.5,594428.14,275118.79,249695.91
2021-03-09,579909.64,579909.64,560916.83,560916.83,32.43,625454.36,262755.14,249695.91
2021-03-10,579909.64,579909.64,560916.83,560916.83,30.68,658837.85,262755.14,249695.91
2021-03-11,579909.64,579909.64,560916.83,560916.83,34.47,671538.51,262755.14,249695.91
2021-03-12,551836.65,551836.65,560916.83,560916.83,33.35,639029.83,262755.14,249695.91
2021-03-15,579864.05,579864.05,576449.76,576449.76,35.63,671485.71,268671.88,256610.49
2021-03-16,591933.51,591933.51,589838.31,589838.31,36.98,685462.21,272149.94,262570.5
2021-03-17,603921.2,603921.2,618001.78,618001.78,38.36,699344.02,277718.66,275107.66
2021-03-18,578239.75,578239.75,599246.34,599246.34,33.61,669604.77,272660.59,266758.55
2021-03-19,580237.09,580237.09,599246.34,599246.34,34.73,671917.69,272040.08,266758.55
2021-03-22,607992.3,607992.3,601396.97,601396.97,37.0,704058.38,279877.86,267715.91
2021-03-23,613386.19,613386.19,605137.46,605137.46,33.96,710304.53,285168.41,269381.02
2021-03-24,563638.45,563638.45,605137.46,605137.46,32.55,652696.38,279269.55,269381.02
2021-03-25,563638.45,563638.45,617744.03,617744.03,32.8,681349.62,279269.55,274992.92
2021-03-26,635661.28,635661.28,668970.63,668970.63,37.61,768413.81,300812.38,297796.78
2021-03-29,614687.78,614687.78,653010.44,653010.44,35.75,743060.17,294600.34,290692.0
2021-03-30,610602.64,610602.64,649010.33,649010.33,35.44,738121.88,293421.23,288911.32
2021-03-31,648344.13,648344.13,679162.39,679162.39,38.26,783745.37,303062.61,302333.72
2021-04-01,707345.59,707345.59,701981.43,701981.43,42.44,855068.79,319643.7,312491.76
2021-04-05,737673.95,737673.95,732079.79,732079.79,45.0,891730.97,328062.33,312491.76
2021-04-06,699579.77,699579.77,694274.5,694274.5,43.39,845681.13,317814.7,312491.76
2021-04-07,705590.08,705590.08,700239.24,700239.24,43.38,852946.66,319259.38,312491.76
2021-04-08,705590.08,705590.08,700239.24,700239.24,44.79,852946.66,319259.38,312491.76
2021-04-09,705189.6,705189.6,699841.79,699841.79,44.5,852462.53,319166.06,314487.8
2021-04-12,692240.19,692240.19,686990.58,686990.58,43.03,836808.75,315096.86,308712.86
2021-04-13,692240.19,692240.19,686990.58,686990.58,42.72,836808.75,315096.86,308712.86
2021-04-14,661534.91,661534.91,656518.16,656518.16,41.23,799690.93,305308.0,294999.28
2021-04-15,685685.35,685685.35,680485.46,680485.46,43.45,828884.99,311678.5,305237.93
2021-04-16,686048.7,686048.7,680846.04,680846.04,42.72,829324.22,311827.29,305399.67
2021-04-19,686048.7,686048.7,680846.04,680846.04,39.46,829324.22,310173.05,286277.56
2021-04-20,686048.7,686048.7,680846.04,680846.04,37.6,829324.22,312122.82,282772.35
2021-04-21,713647.97,713647.97,718820.02,718820.02,40.74,876854.26,324679.3,298543.9
2021-04-22,706565.66,706565.66,711686.39,711686.39,37.94,868152.28,322437.42,295581.12
2021-04-23,719014.2,719014.2,711686.39,711686.39,40.18,895609.36,328118.25,295581.12
2021-04-26,742385.99,742385.99,734819.99,734819.99,42.18,924721.43,335656.12,295581.12
2021-04-27,752306.38,752306.38,744639.27,744639.27,41.27,937078.33,338864.87,295581.12
2021-04-28,752306.38,752306.38,744639.27,744639.27,39.41,937078.33,338864.87,295581.12
2021-04-29,752306.38,752306.38,744639.27,744639.27,40.33,937078.33,333764.09,295581.12
2021-04-30,712558.67,712558.67,705296.65,705296.65,36.9,887568.3,325760.91,279177.11
2021-05-03,727195.48,727195.48,719784.28,719784.28,35.62,905800.01,328887.05,284911.74
2021-05-04,720625.63,720625.63,719784.28,719784.28,33.9,905800.01,325915.72,284911.74
2021-05-05,696984.25,696984.25,694526.74,694526.74,34.45,876142.05,315223.48,274914.06
2021-05-06,702952.93,702952.93,701353.09,701353.09,35.37,884740.72,317922.93,277616.13
2021-05-07,716369.84,716369.84,719999.03,719999.03,36.93,908564.83,323990.96,284996.74
2021-05-10,695022.78,695022.78,698543.82,698543.82,31.88,881490.56,325232.46,276504.14
2021-05-11,721439.0,721439.0,698543.82,698543.82,32.08,959222.83,337593.8,276504.14
2021-05-12,676560.72,676560.72,698543.82,698543.82,28.09,899552.83,337593.8,276504.14
2021-05-13,676560.72,676560.72,698543.82,698543.82,29.26,876222.82,337593.8,276504.14
2021-05-14,690484.98,690484.98,716832.19,716832.19,31.89,939269.92,344541.8,283743.21
2021-05-17,674866.97,674866.97,693763.84,693763.84,31.09,909043.3,336748.64,274612.08
2021-05-18,674866.97,674866.97,693763.84,693763.84,30.29,909043.3,336748.64,274612.08
2021-05-19,746496.98,746496.98,744625.44,744625.44,32.07,1005528.65,336748.64,294744.6
2021-05-20,792138.01,792138.01,755201.21,755201.21,34.6,1067006.94,344988.8,298930.8
2021-05-21,807477.12,807477.12,755201.21,755201.21,34.12,1087668.67,349093.02,298930.8
2021-05-24,828953.44,828953.44,771405.17,771405.17,36.48,1116597.2,354696.15,305344.8
2021-05-25,847547.54,847547.54,783626.48,783626.48,36.93,1141643.38,359553.07,310182.35
2021-05-26,837469.75,837469.75,779678.02,779678.02,37.14,1128068.64,356982.59,308619.44
2021-05-27,836998.7,836998.7,779239.48,779239.48,37.74,1127434.14,357350.96,309540.58
2021-05-28,845259.87,845259.87,786930.56,786930.56,38.75,1138561.9,359535.84,312726.31
2021-06-01,821484.87,821484.87,764796.22,764796.22,38.29,1106537.06,353574.25,307936.56
2021-06-02,827172.19,827172.19,766770.68,766770.68,39.2,1114197.87,355176.77,308731.55
2021-06-03,797584.99,797584.99,739343.97,739343.97,37.06,1074344.01,347559.41,294274.79
2021-06-04,818522.78,818522.78,753139.58,753139.58,39.71,1102547.14,353065.9,299765.73
2021-06-07,808559.44,808559.44,743972.1,743972.1,38.89,1089126.55,350492.21,299765.73
2021-06-08,808559.44,808559.44,743972.1,743972.1,38.13,1089126.55,350492.21,286637.59
2021-06-09,808559.44,808559.44,743972.1,743972.1,37.68,1089126.55,350492.21,289623.72
2021-06-10,820352.61,820352.61,754823.24,754823.24,38.97,1105011.92,354108.02,295772.05
2021-06-11,821338.1,821338.1,755730.0,755730.0,39.47,1106339.36,354444.47,296127.36
2021-06-14,835300.79,835300.79,768577.36,768577.36,41.16,1125147.05,358700.21,303924.35
2021-06-15,799602.47,799602.47,735730.61,735730.61,40.06,1077061.55,347959.47,291507.23
2021-06-16,807299.08,807299.08,742812.41,742812.41,39.17,1087428.85,346528.69,294313.14
2021-06-17,826735.33,826735.33,758289.19,758289.19,40.25,1113609.42,353603.78,300445.27
2021-06-18,806536.33,806536.33,739762.48,739762.48,37.33,1086401.43,345843.9,293104.71
2021-06-21,805782.5,805782.5,739762.48,739762.48,38.11,1085386.02,344695.42,293104.71
2021-06-22,802299.94,802299.94,736565.26,736565.26,38.58,1080695.04,344132.94,295189.4
2021-06-23,797895.74,797895.74,732521.9,732521.9,39.01,1074762.59,342840.4,295238.1
2021-06-24,826210.2,826210.2,758516.48,758516.48,41.07,1112902.07,350096.5,308290.85
2021-06-25,827518.07,827518.07,759717.2,759717.2,40.65,1114663.76,350523.0,308778.87
2021-06-28,856798.16,856798.16,786598.29,786598.29,43.65,1154103.94,359242.92,321786.11
2021-06-29,861042.91,861042.91,790495.25,790495.25,44.6,1159821.59,360551.04,319008.31
2021-06-30,855874.59,855874.59,785750.39,785750.39,44.54,1152859.89,359067.66,319008.31
2021-07-01,855874.59,855874.59,785750.39,785750.39,42.54,1152859.89,359067.66,319008.31
2021-07-02,855874.59,855874.59,785750.39,785750.39,43.29,1152859.89,359067.66,319008.31
2021-07-06,855874.59,855874.59,785750.39,785750.39,42.99,1152859.89,359067.66,311403.16
2021-07-07,855874.59,855874.59,785750.39,785750.39,41.22,1152859.89,359352.97,317000.87
2021-07-08,870958.31,870958.31,799598.25,799598.25,39.8,1173177.59,368701.09,320720.45
2021-07-09,884970.46,884970.46,825370.41,825370.41,41.77,1210990.73,374632.83,330636.35
2021-07-12,902918.7,902918.7,842109.88,842109.88,43.33,1235551.04,380038.08,337022.45
2021-07-13,890075.49,890075.49,830131.63,830131.63,42.63,1217976.45,376279.41,328098.19
2021-07-14,851154.68,851154.68,793832.01,793832.01,42.18,1164717.32,364755.48,321822.78
2021-07-15,842568.18,842568.18,785823.79,785823.79,39.44,1152967.59,362438.41,318576.21
2021-07-16,842568.18,842568.18,785823.79,785823.79,36.75,1152967.59,363769.15,318576.21
2021-07-19,874688.14,874688.14,785823.79,785823.79,36.82,1186860.69,377636.57,318576.21
2021-07-20,889682.47,889682.47,798591.1,798591.1,38.34,1215524.53,384110.2,323752.13
2021-07-21,935323.53,935323.53,852013.45,852013.45,41.83,1304353.0,403815.21,345409.77
2021-07-22,895744.32,895744.32,815959.59,815959.59,40.73,1249157.91,391724.19,337030.79
2021-07-23,909705.38,909705.38,828677.13,828677.13,41.51,1268627.27,394943.19,337030.79
2021-07-26,914478.2,914478.2,833024.83,833024.83,41.44,1275283.19,396435.36,340399.86
2021-07-27,899589.84,899589.84,819462.59,819462.59,39.13,1254520.67,389294.86,334857.9
2021-07-28,922103.69,922103.69,819462.59,819462.59,41.11,1285917.31,394863.89,334857.9
2021-07-29,958556.51,958556.51,819462.59,819462.59,43.45,1336752.49,405874.77,334857.9
2021-07-30,962097.95,962097.95,822490.13,822490.13,44.34,1341691.19,407013.75,334857.9
2021-08-02,964409.76,964409.76,824466.48,824466.48,45.19,1344915.13,407815.1,330189.44
2021-08-03,964286.09,964286.09,824360.76,824360.76,45.94,1344742.67,407705.19,331422.13
2021-08-04,982485.78,982485.78,839919.53,839919.53,47.59,1370123.0,413070.0,338387.67
2021-08-05,993820.92,993820.92,849609.86,849609.86,47.17,1385930.38,416467.54,342291.72
2021-08-06,983151.52,983151.52,840488.67,840488.67,46.63,1371051.41,413330.58,340467.65
2021-08-09,988003.89,988003.89,844636.92,844636.92,46.1,1377818.25,414430.89,334120.44
2021-08-10,988003.89,988003.89,844636.92,844636.92,44.44,1377818.25,411662.44,335284.81
2021-08-11,988003.89,988003.89,844636.92,844636.92,44.1,1377818.25,404067.91,335284.81
2021-08-12,988003.89,988003.89,844636.92,844636.92,42.6,1377818.25,405375.95,335284.81
2021-08-13,991274.98,991274.98,847433.35,847433.35,43.47,1382379.95,406358.16,337601.72
2021-08-16,977445.53,977445.53,835610.67,835610.67,43.01,1363094.13,402427.73,330916.33
2021-08-17,977445.53,977445.53,835610.67,835610.67,40.49,1363094.13,398283.43,322255.85
2021-08-18,923494.6,923494.6,789488.43,789488.43,38.67,1287856.99,383115.45,322255.85
2021-08-19,930869.81,930869.81,805804.58,805804.58,39.61,1297459.97,386175.09,328915.83
2021-08-20,934046.75,934046.75,804974.23,804974.23,40.41,1301888.03,387149.12,328576.89
2021-08-23,992565.44,992565.44,859209.61,859209.61,43.66,1383452.24,402479.42,350714.85
2021-08-24,998990.63,998990.63,864771.54,864771.54,43.67,1392407.76,404366.57,352985.14
2021-08-25,995410.88,995410.88,861672.75,861672.75,44.72,1387418.26,403345.24,354867.51
2021-08-26,978377.83,978377.83,846928.16,846928.16,44.69,1363677.34,398906.23,350991.78
2021-08-27,1019557.88,1019557.88,882575.49,882575.49,47.35,1421074.7,410528.5,367908.79
2021-08-30,1009984.91,1009984.91,874288.68,874288.68,47.69,1407731.75,407912.89,371400.19
2021-08-31,1008703.39,1008703.39,873179.35,873179.35,46.54,1405945.55,407674.56,371400.19
2021-09-01,1008703.39,1008703.39,873179.35,873179.35,45.92,1405945.55,407674.56,371400.19
2021-09-02,1008703.39,1008703.39,873179.35,873179.35,46.29,1405945.55,407674.56,371400.19
2021-09-03,1016624.73,1016624.73,880036.41,880036.41,47.24,1416986.43,409958.75,377843.33
2021-09-07,1018341.03,1018341.03,881522.12,881522.12,46.71,1419378.63,410487.59,378481.22
2021-09-08,1018341.03,1018341.03,881522.12,881522.12,44.93,1419378.63,410487.59,378481.22
2021-09-09,1014936.42,1014936.42,878574.94,878574.94,45.48,1414633.24,409519.78,377392.16
2021-09-10,1021943.8,1021943.8,884640.84,884640.84,46.56,1424400.22,409812.68,382886.02
2021-09-13,1035890.83,1035890.83,907618.89,907618.89,47.87,1461398.22,415405.62,392831.27
2021-09-14,1035890.83,1035890.83,907618.89,907618.89,47.9,1461398.22,415405.62,384058.71
2021-09-15,1035890.83,1035890.83,907618.89,907618.89,48.65,1461398.22,415405.62,385737.62
2021-09-16,1047482.86,1047482.86,917775.5,917775.5,49.04,1477751.84,418703.73,384285.51
2021-09-17,1038056.03,1038056.03,909515.98,909515.98,46.75,1464452.81,416100.84,380827.13
2021-09-20,1038056.03,1038056.03,909515.98,909515.98,43.25,1464452.81,416100.84,380827.13
2021-09-21,1038056.03,1038056.03,909515.98,909515.98,43.59,1464452.81,416100.84,380827.13
2021-09-22,1065344.08,1065344.08,935990.02,935990.02,46.29,1502949.82,423802.52,391912.18
2021-09-23,1089014.67,1089014.67,956786.53,956786.53,48.11,1536343.45,430502.4,396654.68
2021-09-24,1066868.37,1066868.37,937329.23,937329.23,47.92,1505100.24,424457.52,401236.91
2021-09-27,1043842.17,1043842.17,917098.88,917098.88,47.67,1472615.69,418136.49,395382.07
2021-09-28,904890.62,904890.62,795018.82,795018.82,42.12,1276587.75,401562.58,343734.93
2021-09-29,903992.77,903992.77,802452.59,802452.59,40.07,1276587.75,401164.14,346948.99
2021-09-30,872547.85,872547.85,768808.29,768808.29,40.0,1226302.56,387209.85,332402.52
2021-10-01,863348.84,863348.84,779293.18,779293.18,39.97,1243026.69,383127.62,336935.78
2021-10-04,866139.56,866139.56,779293.18,779293.18,36.99,1243026.69,384366.05,336935.78
2021-10-05,867748.08,867748.08,779293.18,779293.18,38.65,1257786.69,385079.86,336935.78
2021-10-06,862304.91,862304.91,796035.59,796035.59,39.05,1249896.91,383757.87,344174.53
2021-10-07,877004.44,877004.44,806576.03,806576.03,40.38,1271203.64,387884.47,348731.81
2021-10-08,887543.31,887543.31,813322.22,813322.22,39.24,1286479.56,389991.65,351648.59
2021-10-11,865118.59,865118.59,800123.61,800123.61,38.38,1253975.29,384073.83,345942.03
2021-10-12,882851.2,882851.2,811522.72,811522.72,37.02,1279678.42,387106.45,350870.56
2021-10-13,868373.72,868373.72,811522.72,811522.72,37.67,1258693.54,381386.07,350870.56
2021-10-14,930948.49,930948.49,827468.16,827468.16,41.06,1349394.65,390177.76,357764.74
2021-10-15,952131.35,952131.35,840756.79,840756.79,41.89,1380098.86,390177.76,363510.23
2021-10-18,978063.75,978063.75,863655.77,863655.77,42.91,1417687.45,397658.72,376744.4
2021-10-19,996497.17,996497.17,879932.96,879932.96,44.45,1444406.4,402994.02,383969.01
2021-10-20,988482.54,988482.54,872855.83,872855.83,44.18,1432789.32,400757.14,377036.96
2021-10-21,1024472.91,1024472.91,904636.28,904636.28,45.62,1484956.78,411014.79,386213.63
2021-10-22,971616.36,971616.36,857962.56,857962.56,43.99,1408342.07,396097.74,366790.76
2021-10-25,977138.14,977138.14,862838.44,862838.44,44.98,1416345.8,396780.85,369315.81
2021-10-26,998881.33,998881.33,882038.24,882038.24,44.93,1447862.2,401438.68,365282.28
2021-10-27,978837.35,978837.35,864338.88,864338.88,44.03,1418808.77,395793.0,353540.46
2021-10-28,1028767.25,1028767.25,908428.29,908428.29,47.05,1491181.35,407109.84,372978.0
2021-10-29,1023670.32,1023670.32,903927.57,903927.57,47.6,1483793.44,405800.93,364106.86
2021-11-01,1056747.54,1056747.54,933135.61,933135.61,49.96,1531738.33,415064.88,376320.23
2021-11-02,1078057.4,1078057.4,951952.77,951952.77,51.82,1562626.61,421011.26,384820.6
2021-11-03,1097561.59,1097561.59,969175.48,969175.48,53.64,1590897.63,426435.77,393855.7
2021-11-04,1192003.47,1192003.47,1052570.12,1052570.12,59.23,1727789.6,452111.51,429530.25
2021-11-05,1205844.59,1205844.59,1064792.19,1064792.19,60.92,1747852.07,455890.03,435034.28
2021-11-08,1238181.24,1238181.24,1093346.29,1093346.29,63.6,1794723.51,463033.38,439519.49
2021-11-09,1269613.36,1269613.36,1121101.68,1121101.68,63.38,1840283.86,465693.15,450677.01
2021-11-10,1204401.79,1204401.79,1063518.16,1063518.16,57.85,1745760.75,473051.64,426447.06
2021-11-11,1262194.6,1262194.6,1114550.71,1114550.71,61.64,1829530.48,473051.64,447223.17
2021-11-12,1275667.24,1275667.24,1126447.41,1126447.41,63.34,1849058.86,473798.26,447223.17
2021-11-15,1302553.95,1302553.95,1150189.07,1150189.07,63.2,1888030.7,480844.03,447223.17
2021-11-16,1359500.68,1359500.68,1200474.52,1200474.52,66.14,1970574.06,495612.26,467260.3
2021-11-17,1355059.35,1355059.35,1196552.71,1196552.71,64.52,1964136.43,494516.93,465733.82
2021-11-18,1355059.35,1355059.35,1196552.71,1196552.71,67.99,1964136.43,494516.93,461402.13
2021-11-19,1350829.45,1350829.45,1192817.6,1192817.6,68.62,1958005.27,493427.76,459450.49
2021-11-22,1265486.48,1265486.48,1117457.53,1117457.53,65.36,1834302.01,471414.84,426862.64
2021-11-23,1231717.56,1231717.56,1087638.7,1087638.7,64.68,1785354.52,463633.59,423824.47
2021-11-24,1253034.12,1253034.12,1106461.77,1106461.77,66.9,1816252.52,471752.51,440553.18
2021-11-26,1127783.57,1127783.57,995862.27,995862.27,61.22,1634703.89,452525.41,393591.23
2021-11-29,1170143.49,1170143.49,1094993.68,1094993.68,68.44,1797427.69,469522.41,410793.35
2021-11-30,1085141.67,1085141.67,1015450.91,1015450.91,64.53,1666858.56,443971.52,410793.35
2021-12-01,1042757.26,1042757.26,975788.54,975788.54,63.15,1601752.94,427191.91,410793.35
2021-12-02,1044370.87,1044370.87,992538.4,992538.4,63.3,1629247.77,427852.97,410850.06
2021-12-03,998237.41,998237.41,948694.56,948694.56,63.0,1557278.28,420937.35,400520.08
2021-12-06,986907.02,986907.02,937657.16,937657.16,62.59,1539602.55,410521.01,395860.31
2021-12-07,1116449.58,1116449.58,971847.77,971847.77,71.99,1741692.58,418281.14,410294.9
2021-12-08,1098920.91,1098920.91,956589.4,956589.4,70.67,1714347.36,418281.14,405717.67
2021-12-09,1023098.2,1023098.2,890587.2,890587.2,65.75,1596061.81,400959.11,387498.18
2021-12-10,1079908.88,1079908.88,924506.46,924506.46,67.57,1684688.06,410719.02,402256.59
2021-12-13,1079908.88,1079908.88,924506.46,924506.46,62.13,1684688.06,415391.3,402256.59
2021-12-14,1089444.83,1089444.83,932670.16,932670.16,61.49,1699564.41,423461.56,402256.59
2021-12-15,1159398.05,1159398.05,1018024.58,1018024.58,68.24,1855102.07,450652.02,437444.43
2021-12-16,1171483.95,1171483.95,1028636.76,1028636.76,59.05,1874440.19,468892.38,442004.48
2021-12-17,1193845.66,1193845.66,1040122.61,1040122.61,58.9,1895370.35,477842.76,442004.48
2021-12-20,1160284.57,1160284.57,1042296.23,1042296.23,57.54,1821144.06,464409.77,442928.17
2021-12-21,1259401.02,1259401.02,1105558.71,1105558.71,63.5,1976713.95,481844.0,469811.83
2021-12-22,1278280.43,1278280.43,1092267.47,1092267.47,65.53,2006346.45,491314.65,464163.66
2021-12-23,1293319.89,1293319.89,1096522.34,1096522.34,67.41,2029951.88,494892.78,465971.78
2021-12-27,1377338.38,1377338.38,1167756.19,1167756.19,72.99,2161824.51,514221.6,488697.13
2021-12-28,1396530.42,1396530.42,1184027.88,1184027.88,70.46,2191947.69,516678.88,493546.02
2021-12-29,1383508.08,1383508.08,1172987.08,1172987.08,70.87,2171508.27,513652.51,488474.32
