date,R10+RSI 70/60/50,Consensus 80/60/40 (default),Hybrid Cons + (VIX_back OR SOXL_mom5),Hybrid Cons + VIX_back,Hybrid Cons + (VIX_back AND SOXL_mom5),soxl_bnh
2025-07-02,1276794.5155789626,1513962.5621515056,1837519.1318001156,1579783.2548884365,1691774.2647692305,12032.295271049596
2025-07-03,1282120.5445985782,1521147.2611161827,1846239.3089919854,1587280.314194633,1699802.7914398513,12156.86274509804
2025-07-07,1282120.5445985782,1521147.2611161827,1846239.3089919854,1587280.314194633,1699802.7914398513,11506.343713956172
2025-07-08,1293609.5823596604,1536725.487268168,1865146.8363704055,1603535.815771104,1717210.647323177,12166.089965397925
2025-07-09,1283623.0055215103,1523155.4900788607,1848676.7266879105,1589375.8524638964,1702046.882649078,12272.202998846598
2025-07-10,1308538.2258005845,1556993.2738586178,1889746.1537843496,1624684.7600512996,1739858.8426053838,12645.905420991927
2025-07-11,1307464.3805818171,1555533.0011885324,1887973.7988820507,1623161.0008980394,1738227.0639970112,12572.087658592849
2025-07-14,1285854.6255886387,1526146.8903484645,1852307.434186026,1592497.3061726813,1705389.6165569418,12193.771626297577
2025-07-15,1285854.6255886387,1526146.8903484645,1852307.434186026,1592497.3061726813,1705389.6165569418,12553.63321799308
2025-07-16,1282934.5427399855,1522186.0112609824,1847500.0556656139,1588364.224804969,1700963.540593384,12415.22491349481
2025-07-17,1280901.6921859393,1519429.470256535,1844154.4003899212,1585487.8410494481,1697883.24967491,12590.542099192617
2025-07-18,1293230.275307037,1536148.7905349066,1864446.8908716817,1602934.0467015563,1716566.218777651,12611.303344867358
2025-07-21,1274866.3598445975,1511219.2283231348,1834189.5062726648,1576920.6525011815,1688708.732181745,12664.359861591694
2025-07-22,1259565.3408579705,1491118.8036414406,1809793.3185245134,1555946.346318101,1666247.555110697,11829.296424452134
2025-07-23,1258554.8688376732,1489922.570479775,1808341.4323447584,1554698.1059950008,1664910.826892865,12018.45444059977
2025-07-24,1258554.8688376732,1489922.570479775,1808341.4323447584,1554698.1059950008,1664910.826892865,11820.069204152249
2025-07-25,1259180.7963752039,1490769.4225445567,1809369.2694325058,1555581.7756079459,1665857.1399425273,11806.228373702423
2025-07-28,1276170.0281269606,1513762.0617309283,1837275.7814241191,1579574.03755708,1691550.2159980866,12424.452133794695
2025-07-29,1260416.617051749,1492373.0421019138,1811315.6066078353,1557255.1137652146,1667649.1012270665,12516.72433679354
2025-07-30,1279466.7520401217,1518221.317569256,1842688.0473026587,1584227.162990144,1696533.2020083773,12659.746251441753
2025-07-31,1279412.393519186,1518156.8154904451,1842609.7601594895,1584159.8566335943,1696461.1242967586,11506.343713956172
2025-08-01,1293277.8045056046,1534609.5779423602,1862578.7253982292,1601327.9156516823,1714846.2289197922,11109.573241061129
2025-08-04,1297102.0532013574,1539795.7169641233,1868873.220328885,1606739.5260764882,1720641.4690068825,11561.707035755479
2025-08-05,1288550.4514536385,1530711.8184399959,1857847.9560675984,1597260.6980418449,1710490.6858031987,11418.685121107266
2025-08-06,1306340.3730039038,1551845.0562851976,1883497.6846858903,1619312.719739118,1734105.977760584,11063.437139561707
2025-08-07,1306340.3730039038,1551845.0562851976,1883497.6846858903,1619312.719739118,1734105.977760584,11570.934256055363
2025-08-08,1312262.131001472,1559884.659406757,1893255.4719107943,1627701.8508212888,1743089.815274164,11875.432525951557
2025-08-11,1288299.7055452354,1527307.1165390038,1853715.6181633773,1593707.97409375,1706686.1088610024,11815.455594002307
2025-08-12,1356798.5997790962,1620308.0253478184,1966592.2199256697,1690752.1693060682,1810609.777818384,12931.949250288351
2025-08-13,1371898.2102038725,1640840.412753697,1991512.687328917,1712177.2181266898,1833553.6507224627,13504.0369088812
2025-08-14,1372834.319749103,1642075.8595214535,1993012.16765216,1713466.3768977192,1834934.198101529,13462.514417531718
2025-08-15,1362143.0543773624,1627491.5399980317,1975310.9596972624,1698247.9928088142,1818636.9810793109,12581.314878892732
2025-08-18,1361452.6414216247,1626548.7892214248,1974166.7289006484,1697264.2552134143,1817583.506216836,12664.359861591694
2025-08-19,1363040.2931674025,1628716.709020545,1976797.965766526,1699526.4270016812,1820006.0436136809,12110.726643598615
2025-08-20,1338199.834961154,1599034.4835257817,1940772.2022605096,1668553.7438081075,1786837.7034786672,11843.137254901962
2025-08-21,1328897.027444018,1585183.2350435231,1923960.7336537184,1654100.3015905705,1771359.6551417867,11686.274509803921
2025-08-22,1388862.4685912125,1667009.9837658128,2023275.0892587423,1739484.531468575,1862796.7825311061,12650.519031141868
2025-08-25,1387256.0795075677,1664818.2119599679,2020614.9028535667,1737197.4706891528,1860347.5917597665,12567.474048442906
2025-08-26,1386127.0732185,1663269.7573138522,2018735.520160696,1735581.6957802866,1858617.274388683,12885.813148788928
2025-08-27,1376966.053842723,1650699.2136485078,2003478.4622520949,1722464.63801161,1844570.3469422306,12978.085351787775
2025-08-28,1369407.1257358496,1640332.3118589038,1990895.9976310285,1711647.0271527155,1832985.8744516307,13153.402537485585
2025-08-29,1326903.3376454362,1582070.5978663233,1920182.8790974405,1650852.3401059115,1767881.4453078078,11986.159169550172
2025-09-02,1326903.3376454362,1582070.5978663233,1920182.8790974405,1650852.3401059115,1767881.4453078078,11658.592848904267
2025-09-03,1326903.3376454362,1582070.5978663233,1920182.8790974405,1650852.3401059115,1767881.4453078078,11515.570934256057
2025-09-04,1358092.363900432,1624569.7568494538,1971764.7475459827,1695199.1828792086,1815372.0406761765,11826.989619377164
2025-09-05,1380030.969277259,1654463.998181486,2008047.8378624273,1726393.0994624724,1848777.2974603742,12221.453287197231
2025-09-08,1367910.1796730529,1637856.9919611267,1987891.6646420886,1709064.0908088712,1830219.8334643426,12479.815455594002
2025-09-09,1371295.01146121,1642494.6372298219,1993520.4444552558,1713903.3612906889,1835402.1603665068,12484.429065743945
2025-09-10,1371295.01146121,1642494.6372298219,1993520.4444552558,1713903.3612906889,1835402.1603665068,13162.629757785468
2025-09-11,1357911.3547193604,1624174.0326782048,1971284.4511676144,1694786.2542937053,1814929.83953752,13425.60553633218
2025-09-12,1366349.8498877187,1635725.3101782326,1985304.410401527,1706839.732512599,1827837.7901621272,13499.423298731259
2025-09-15,1380339.4989478167,1654865.543489839,2008535.1994424488,1726812.102263515,1849226.0034163822,13840.83044982699
2025-09-16,1385335.2491889114,1661700.5845098314,2016830.9915279718,1733944.3019755837,1856863.8055558437,14066.897347174163
2025-09-17,1381701.7766662193,1656719.6398667677,2010785.5441008836,1728746.8069137142,1851297.8594934787,14117.64705882353
2025-09-18,1449488.646361419,1749645.248460112,2123570.752859138,1825712.428175484,1955137.3843842573,15460.207612456747
2025-09-19,1449488.646361419,1749645.248460112,2123570.752859138,1825712.428175484,1955137.3843842573,15211.072664359863
2025-09-22,1467889.8433235583,1775030.0168149814,2154380.6280003693,1852200.8189579183,1983503.5401225253,15843.137254901962
2025-09-23,1461082.4409123915,1765604.6559813188,2142940.92579838,1842365.68327587,1972971.1905828551,16064.590542099195
2025-09-24,1435063.104275838,1729630.9490104422,2099279.0966004245,1804827.9915854682,1932772.4477716784,15755.478662053054
2025-09-25,1435063.104275838,1729630.9490104422,2099279.0966004245,1804827.9915854682,1932772.4477716784,15630.911188004615
2025-09-26,1435063.104275838,1729630.9490104422,2099279.0966004245,1804827.9915854682,1932772.4477716784,15686.274509803921
2025-09-29,1435063.104275838,1729630.9490104422,2099279.0966004245,1804827.9915854682,1932772.4477716784,15690.888119953863
2025-09-30,1446269.7393472923,1745067.477039747,2118014.6428361954,1820935.634603837,1950021.9633873447,16087.658592848902
2025-10-01,1492907.200585207,1809314.324878976,2195992.008336348,1887975.6638179966,2021814.4676963624,16931.94925028835
2025-10-02,1525589.2122748587,1854335.6163965156,2250635.0269749756,1934954.290787335,2072123.414733868,18006.920415224915
2025-10-03,1525589.2122748587,1854335.6163965156,2250635.0269749756,1934954.290787335,2072123.414733868,17637.831603229526
2025-10-06,1525589.2122748587,1854335.6163965156,2250635.0269749756,1934954.290787335,2072123.414733868,19220.299884659744
2025-10-07,1542975.7722062217,1875468.7740433663,2276284.6582553224,1957006.2287995713,2095738.6170737755,17914.648212226068
2025-10-08,1633659.9391455255,2001239.0035512648,2428933.8774032714,2088244.416260227,2236280.294176548,19727.7970011534
2025-10-09,1630787.5489419326,1997248.8821020904,2424091.006988666,2084080.8211965426,2231821.5413977318,19478.662053056516
2025-10-10,1706343.4867274002,2089783.3219045696,2536401.448302238,2180638.2673018775,2335223.9555500345,15981.545559400232
2025-10-13,1666657.503630877,2041179.3296640846,2477410.051912069,2129921.178926107,2280911.5271630064,18062.28373702422
2025-10-14,1666657.503630877,2041179.3296640846,2477410.051912069,2129921.178926107,2280911.5271630064,16901.960784313724
2025-10-15,1666657.503630877,2041179.3296640846,2477410.051912069,2129921.178926107,2280911.5271630064,18449.826989619378
2025-10-16,1666657.503630877,2041179.3296640846,2477410.051912069,2129921.178926107,2280911.5271630064,18726.64359861592
2025-10-17,1665942.0691887848,2040177.9550193264,2476194.6684449716,2128876.2687445693,2279792.5431829887,18505.190311418686
2025-10-20,1688770.2544434331,2072143.2686571316,2514991.450368025,2162231.299103113,2315512.115337312,19427.91234140715
2025-10-21,1684278.3379843112,2065848.4233149695,2507351.3019012706,2155662.780493559,2308477.953716144,18883.506343713958
2025-10-22,1607594.5885295316,1960861.4497085554,2379927.033022768,2046111.4170509072,2191160.4819875634,17628.604382929643
2025-10-23,1690542.5729527446,2074007.5950071765,2517254.2112986906,2164176.678482417,2317595.4028762425,19174.163783160326
2025-10-24,1690934.4645164562,2074183.5101406174,2517467.7221419252,2164360.241662273,2317791.978870246,19903.114186851213
2025-10-27,1755339.539156074,2164673.5390993096,2627296.8312662914,2258784.394581984,2418909.87044676,21600.922722029987
2025-10-28,1748708.8190761167,2155328.4399354123,2615954.5438600373,2249033.010007839,2408467.2091403073,21642.44521337947
2025-10-29,1812417.4814155095,2245117.144628359,2724932.445175096,2342725.348047203,2508801.4073985666,22788.927335640143
2025-10-30,1772317.4501737952,2188347.3370952467,2656030.0759497564,2283487.42924649,2445364.105974193,22006.920415224915
2025-10-31,1751048.2463249818,2158308.2549883677,2619571.1902064634,2252142.3748237262,2411796.9971723165,21983.852364475202
2025-11-03,1797069.2297525995,2223391.6244014944,2698563.8545222054,2320055.2940338687,2484524.2707457948,22403.690888119952
2025-11-04,1797069.2297525995,2223391.6244014944,2698563.8545222054,2320055.2940338687,2484524.2707457948,19907.727797001153
2025-11-05,1877592.4690085202,2337249.8316692975,2836755.273119592,2438863.57487912,2611754.8837767364,21554.786620530565
2025-11-06,1880004.7616373447,2339541.0895708115,2839536.2072953596,2441254.4469891265,2614315.2450753814,19873.125720876586
2025-11-07,1899849.7347536578,2364236.8408659343,2869509.8120683054,2467023.865162507,2641911.460156722,19294.11764705882
2025-11-10,1899849.7347536578,2364236.8408659343,2869509.8120683054,2467023.865162507,2641911.460156722,20747.404844290657
2025-11-11,1899849.7347536578,2364236.8408659343,2869509.8120683054,2467023.865162507,2641911.460156722,19314.878892733563
2025-11-12,1899849.7347536578,2364236.8408659343,2869509.8120683054,2467023.865162507,2641911.460156722,20182.23760092272
2025-11-13,1899848.1029014236,2364234.810134187,2869507.347338641,2467021.7461431273,2641909.1909198235,18085.351787773936
2025-11-14,1935378.103189871,2408449.536226099,2923171.4253893765,2513158.7416314553,2691316.843127429,17854.67128027682
2025-11-17,1877593.2849307477,2326267.39989524,2823425.730498775,2427403.6733938716,2599482.588606154,16978.085351787773
2025-11-18,1759978.88099023,2159777.7976692184,2674187.2584578786,2253675.807008636,2413439.134534624,15713.956170703577
2025-11-19,1806408.6845570854,2225114.6552500655,2714098.724609719,2321853.234980546,2486449.667925282,16585.92848904268
2025-11-20,1857769.4991196357,2297280.5488126324,2758449.142480459,2397156.596552571,2567091.2931380784,14260.66897347174
2025-11-21,1833173.689908987,2273962.7035566084,2696364.3543892265,2372824.98994851,2541034.8162474274,14662.053056516725
2025-11-24,1924172.7046460467,2427407.240547489,2770998.58657287,2532940.646803203,2712501.089747408,16525.951557093427
2025-11-25,1941638.4531545406,2457110.430779578,2828412.254780398,2563935.206192264,2745692.8568838295,16715.10957324106
2025-11-26,1994780.2116572475,2546726.447136849,2931570.4342884663,2657447.348137064,2845834.084926428,18050.749711649365
2025-11-28,2031093.1754951244,2608523.021112686,3002705.2864087457,2721930.5759374686,2914888.535886336,19044.982698961936
2025-12-01,2042941.173798629,2619657.876647245,3015522.7656130344,2733549.5279240357,2927331.156665888,19056.516724336794
2025-12-02,2080071.1085740114,2674009.20385843,3078087.295892987,2790263.821101254,2988065.932366856,20207.612456747403
2025-12-03,2134317.161395347,2753738.6154513387,3169864.87413731,2873459.530496861,3077159.39481443,21462.51441753172
2025-12-04,2123749.2891152296,2738201.578982242,3151979.986343227,2857247.0093565835,3059797.5662551783,20853.517877739334
2025-12-05,2099182.484572999,2702002.0610109665,3110310.2433131537,2819473.68935798,3019346.491418939,21448.673587081892
2025-12-08,2117040.150912361,2728306.2219466036,3140589.3102244725,2846921.444024355,3048740.020453118,22066.897347174163
2025-12-09,2091159.1981799833,2690140.657779378,3096656.4254631884,2807096.6024516085,3006091.991451164,22043.829296424454
2025-12-10,2124803.9723069738,2739596.927887655,3153586.1908891574,2858703.0221343143,3061356.7959399596,22888.119953863898
2025-12-11,2101078.830996259,2704723.583768284,3113443.0240876935,2822313.5324210078,3022387.6512711835,22514.41753171857
2025-12-12,2101209.458690489,2699474.528088892,3107400.7667989535,2816836.2699882453,3016522.105098023,19247.9815455594
2025-12-15,2087874.0501547088,2682342.2067417223,3087679.5255213296,2798959.1077266084,2997377.62882398,18943.48327566321
2025-12-16,2054877.744739283,2625820.672998964,3055148.183686954,2739980.2566112094,2934217.7604218214,18592.84890426759
2025-12-17,2109452.8828446628,2703684.0881036576,3126936.8754114904,2821228.8438787935,3021226.0690380954,16996.539792387543
2025-12-18,2066588.8722882648,2648745.3197452207,3063397.6248660693,2763901.570096334,2959834.8584689,17808.535178777394
2025-12-19,2120765.310262323,2741329.183230599,3116936.405168532,2860510.5886173877,3063292.5010111835,19340.253748558247
2025-12-22,2159350.874473676,2807269.2993224105,3155067.8165792897,2929317.502230367,3136977.1443497147,19963.091118800465
2025-12-23,2173326.399199025,2828033.773084108,3178404.8448115108,2950984.7275405377,3160180.361661504,20161.476355247985
2025-12-24,2166402.641384397,2817738.9054879663,3166834.5243451516,2940242.282617351,3148676.3836281183,20387.543252595155
2025-12-26,2184352.402168656,2844431.157283776,3196833.735540643,2968095.0006940532,3178503.583973626,20382.929642445215
2025-12-29,2193266.353288831,2857697.0022614105,3211743.114045501,2981937.588537065,3193327.4744017264,20262.97577854671
2025-12-30,2196840.9729446005,2863016.792505729,3217721.9843287524,2987488.660774644,3199272.0627649417,20161.476355247985
2025-12-31,2196840.9729446005,2863016.792505729,3217721.9843287524,2987488.660774644,3199272.0627649417,19386.389850057672
2026-01-02,2196840.9729446005,2863016.792505729,3217721.9843287524,2987488.660774644,3199272.0627649417,21794.694348327568
2026-01-05,2196840.9729446005,2863016.792505729,3217721.9843287524,2987488.660774644,3199272.0627649417,22791.234140715107
2026-01-06,2248590.87334786,2952940.3604469793,3318786.3728546062,3081321.7253462854,3299756.963674936,24899.653979238752
2026-01-07,2225592.8166372133,2912977.63010313,3273872.575521037,3039621.5844081123,3255100.6951278728,24087.658592848904
2026-01-08,2206698.897593803,2888248.2352618966,3246079.4037701506,3013817.060009447,3227466.8851370485,22832.75663206459
2026-01-09,2229826.7262925724,2940655.0988540184,3304979.0642791283,3068502.352508622,3286028.824077222,24876.585928489043
2026-01-12,2251395.4555259594,2968270.4991972707,3336015.794843587,3097318.3537294925,3316887.594815661,25213.379469434833
2026-01-13,2253319.234458723,2971100.2354969224,3339196.1131445756,3100271.11500226,3320049.677662037,25875.432525951557
2026-01-14,2218427.843799199,2918482.926275204,3280059.9344528783,3045366.2275870587,3261252.576697924,25642.445213379466
2026-01-15,2218427.843799199,2918482.926275204,3280059.9344528783,3045366.2275870587,3261252.576697924,26805.074971164937
2026-01-16,2218427.843799199,2918482.926275204,3280059.9344528783,3045366.2275870587,3261252.576697924,28013.840830449826
2026-01-20,2218427.843799199,2918482.926275204,3280059.9344528783,3045366.2275870587,3261252.576697924,26777.39331026528
2026-01-21,2267948.496753197,3005346.351078922,3377685.052250524,3136006.1069326624,3358317.927127601,29289.504036908882
2026-01-22,2304638.642382493,3069703.9779637754,3450016.0813344927,3203161.731397091,3430234.22124698,29241.06113033449
2026-01-23,2304638.642382493,3069703.9779637754,3450016.0813344927,3203161.731397091,3430234.22124698,28387.543252595155
2026-01-26,2281122.5667693564,3027940.443887639,3403078.3748942753,3159582.495392284,3383565.6483759223,27997.69319492503
2026-01-27,2352841.963197849,3155431.75483061,3546364.8533759657,3292616.5896338597,3526030.5442901887,29972.318339100344
2026-01-28,2394217.647947339,3229272.2547647664,3629353.6086616144,3369667.36238401,3608543.4548530327,32332.179930795846
2026-01-29,2353531.560856176,3178439.994016543,3572223.6318655177,3316625.1298045963,3551741.052532283,32516.724336793544
2026-01-30,2176227.697334766,2839286.9074349157,3191052.153722861,2962727.1006063255,3172755.1528542493,28505.190311418683
2026-02-02,2235451.0546716684,2932928.989118564,3296295.7505052853,3060440.3441798594,3277395.2990852627,30085.35178777393
2026-02-03,2269999.541146772,2985081.5288921837,3354909.578481225,3114860.2559359227,3335673.0444120555,28256.055363321797
2026-02-04,2136130.882485,2729039.345986159,3067145.7892471487,2847686.4411982624,3049559.2483613966,24512.110726643597
2026-02-05,2145715.105855819,2736547.091778527,3075583.6855082153,2855520.5920427097,3057948.763026744,24931.94925028835
2026-02-06,2274110.8626949796,2955233.735511583,3321363.8789953315,3083714.806664684,3302319.690792999,28410.611303344867
2026-02-09,2323072.3257195773,3040248.3992803423,3416911.188852232,3172425.548660176,3397319.147112187,29520.184544405998
2026-02-10,2327736.4175873226,3048308.5379957175,3425969.9151611696,3180836.108136979,3406325.9320816672,29188.004613610152
2026-02-11,2327736.4175873226,3048308.5379957175,3425969.9151611696,3180836.108136979,3406325.9320816672,31317.18569780853
2026-02-12,2181051.39198624,2786487.5118238707,3131711.3295748336,2907632.2104552626,3113754.5798392887,29109.57324106113
2026-02-13,2191926.8325747615,2804115.0079325633,3151522.733373121,2926026.075583967,3133452.388103864,29817.762399077274
2026-02-17,2165079.8049902366,2757845.8363379277,3099521.176474659,2877745.3159865243,3081749.0001120535,29686.274509803923
2026-02-18,2172105.524694546,2769712.1975889606,3112857.686260904,2890127.576466069,3095009.040408178,30537.48558246828
2026-02-19,2132447.3846643586,2702290.847550116,3037083.3628964764,2819775.031115162,3019669.195326658,30094.57900807382
2026-02-20,2148446.1124919564,2728935.8351947013,3067029.454285313,2847578.430195127,3049443.58044629,30971.164936562855
2026-02-23,2114854.466836971,2672256.544602418,3003328.046779656,2788434.9636292187,2986107.4269861057,30380.62283737024
2026-02-24,2145432.5135176145,2723863.900399017,3061329.14678524,2842285.989113413,3043775.9576302194,31626.297577854668
2026-02-25,2185541.5775603345,2791890.3119036565,3137783.4939572313,2913269.9014450745,3119791.9273676756,33151.09573241061
2026-02-26,2183504.0468975985,2782441.0750952982,3127163.5712613636,2903409.8517618733,3109232.897670551,30149.942329873124
2026-02-27,2210021.782999451,2816232.6488975845,3165141.654447359,2938670.540357313,3146993.220385214,28957.324106113036
2026-03-02,2210021.782999451,2816232.6488975845,3165141.654447359,2938670.540357313,3146993.220385214,28927.335640138408
2026-03-03,2210021.782999451,2816232.6488975845,3165141.654447359,2938670.540357313,3146993.220385214,24562.860438292966
2026-03-04,2210021.782999451,2816232.6488975845,3165141.654447359,2938670.540357313,3146993.220385214,26136.101499423297
2026-03-05,2210021.782999451,2816232.6488975845,3165141.654447359,2938670.540357313,3146993.220385214,25261.82237600923
2026-03-06,2210021.782999451,2816232.6488975845,3165141.654447359,2938670.540357313,3146993.220385214,21988.465974625142
2026-03-09,2372829.9777309755,3148179.243841067,3351677.733971695,3285048.770122594,3517926.2412157264,24479.815455594002
2026-03-10,2385398.382018106,3174503.2578303525,3365947.029226746,3312517.2409694716,3547341.955002737,25236.447520184545
2026-03-11,2388060.969266383,3180110.20094432,3362447.9789607106,3318367.950269687,3553607.421733139,25886.96655132641
2026-03-12,2328298.8148149997,3056124.8055512775,3231353.6407719953,3188992.1939667724,3415060.2037391216,23220.299884659744
2026-03-13,2252091.4176210472,2944190.5766309868,3087827.5085674664,3047347.6183142182,3289979.536245585,23349.48096885813
2026-03-16,2326699.33849091,3061706.9965390284,3253500.1105199214,3210848.3344581565,3421298.011258406,24701.26874279123
2026-03-17,2326699.33849091,3061706.9965390284,3253500.1105199214,3210848.3344581565,3421298.011258406,25351.787773933105
2026-03-18,2291759.33212417,3006533.871151088,3194870.8002200434,3152987.6253965204,3359644.91892199,25038.06228373703
2026-03-19,2192481.9248371464,2849766.7319884924,3028283.3687094674,2988584.072657155,3184465.810648747,25314.878892733563
2026-03-20,2194465.00388634,2852344.3188945805,3031022.422215669,2991287.2185276416,3187346.1296882937,23575.547866205306
2026-03-23,2165113.052264466,2814192.9369819723,2990481.140698701,2951277.4131446155,3144713.9486167817,24410.611303344864
2026-03-24,2222318.9184691897,2903419.6927630026,3085297.2874178593,3044850.5671114977,3244420.1982513024,25434.832756632066
2026-03-25,2231404.5589081077,2917528.105021177,3100289.4865058577,3059646.225890151,3260185.6137059713,26399.077277970013
2026-03-26,2170585.5431551365,2822050.9140494065,2998831.361437087,2959518.1666222354,3153494.8284801114,22597.46251441753
2026-03-27,2116317.0969239017,2765605.935403402,2908860.1079154424,2870726.3917011274,3058883.345373434,21384.0830449827
2026-03-30,2225983.48645125,2900117.991997714,3068947.0270018894,3028714.650516682,3227226.6800264707,18749.71164936563
2026-03-31,2201455.4598703887,2868161.7031805143,3035130.417529389,2995341.360056136,3191665.9931337074,22094.579008073815
2026-04-01,2229419.2067756066,2911880.7151231137,3081394.511643807,3040998.954796084,3240316.138457058,24046.13610149942
2026-04-02,2163917.5200803815,2809474.230305637,2973026.480414215,2934051.5748169143,3126359.071564399,24350.63437139562
2026-04-06,2167510.250804035,2815071.6808318426,2978949.7839482743,2939897.2267735037,3132587.8669886347,25282.583621683967
2026-04-07,2192155.4973704848,2853465.2626912524,3019578.430516625,2979993.251895332,3175311.9189273347,26182.23760092272
2026-04-08,2286160.759375952,2999913.366749804,3174551.9435946094,3132935.1389242085,3338278.125806211,31109.573241061134
2026-04-09,2329339.1653899583,3067904.1115782955,3246500.7383611663,3203940.7206039196,3413937.6494224323,33148.788927335634
2026-04-10,2363321.7139837486,3128928.985432363,3311078.147178454,3267671.5515555358,3481845.610957279,35254.90196078432
2026-04-13,2420909.447038316,3228060.17107682,3415980.2092001317,3371198.399467555,3592157.952736889,37051.903114186855
2026-04-14,2461375.0872804495,3299671.8559867544,3491760.7354095327,3445985.480487489,3671846.827734625,39400.2306805075
2026-04-15,2452289.0438324697,3283456.951288096,3474601.887491835,3429051.5765728652,3653803.019447517,39623.9907727797
2026-04-16,2467835.4535265416,3311081.1453296053,3503834.2112838114,3457900.679069072,3684542.98805258,40710.49596309112
2026-04-17,2508715.27993632,3383904.360654896,3580896.7965944596,3533953.0120300176,3765580.0438108537,43700.115340253746
2026-04-20,2508715.27993632,3383904.360654896,3580896.7965944596,3533953.0120300176,3765580.0438108537,44226.06689734717
2026-04-21,2485438.844444515,3348022.4858887712,3542926.0749925785,3496480.0677939435,3725650.998201631,45259.51557093426
2026-04-22,2570188.6294454113,3478668.828750366,3681177.934613494,3632919.5139658456,3871033.1393745807,48682.814302191466
2026-04-23,2642279.0251347115,3590179.7603221806,3799180.423777666,3749375.0489048474,3995121.5573203876,52895.04036908882
2026-04-24,2727932.6416941267,3722670.5655634245,3939384.120307308,3887740.7443697043,4142556.2005702653,59164.936562860436
2026-04-27,2708849.4108149614,3696628.6535294084,3911826.190342126,3860544.0852259984,4113576.9819498584,56867.35870818917
2026-04-28,2831744.293444409,3864337.032845877,4089297.635823572,4035688.967900344,4300201.442639917,50560.553633218
2026-04-29,2854667.908978151,3900088.6775684147,4127130.5460997773,4073025.9074490103,4339985.569362266,54380.62283737024
2026-04-30,2894821.663828141,3962712.427978103,4193399.9093359727,4138426.5121345706,4409672.747154039,58689.73471741637
2026-05-01,2958910.330385574,4062976.1737587927,4299500.462961297,4243136.140018529,4521245.392238022,60096.88581314878
2026-05-04,2949497.4745643577,4052865.1546596875,4288800.835535867,4232576.779412646,4509993.93602523,58807.38177623991
2026-05-05,2878534.9383729137,3955356.4798102346,4185615.738028856,4130744.387460354,4401487.1104834825,66592.8489042676
2026-05-06,2878534.9383729137,3955356.4798102346,4185615.738028856,4130744.387460354,4401487.1104834825,76230.68050749712
2026-05-07,2862999.9367651283,3934010.0412264634,4163026.6263411567,4108451.407845932,4377732.974854801,71104.9596309112
2026-05-08,2794511.366184144,3839900.8095373865,4063438.8690145398,4010169.196724848,4273009.020801272,82029.98846597463
2026-05-11,2861741.7653666306,3945478.403989251,4175162.614567343,4120428.2992734318,4390494.87157294,87824.6828143022
2026-05-12,2793587.645408296,3838450.212506205,4061903.826144385,4008654.2775069196,4271394.808740275,79603.22952710495
2026-05-13,2793587.645408296,3838450.212506205,4061903.826144385,4008654.2775069196,4271394.808740275,85054.20991926182
2026-05-14,2799542.542789161,3847801.2508813743,4071799.230917584,4018419.958421477,4281800.564855567,85891.58016147635
